;product_id;season_year;brand_label;gender_label;image_url;sports_id_list;dsm_code;color_label;nature_id;sports_labels_list;product_label;nature_label;gender_id;image_id;country_code;active;vector
0;8612301;2020;DITA;KIDS;https://contents.mediadecathlon.com/p1855779/sq/1855779.jpg?f=224x224;169;X8612301;LIGHT PINK;576630.0;field hockey;STICK DITA MEGATEC ENFANT PINK;HOCKEY STICK;4.0;p1855779;old;active;[-0.01212814450263977, 0.32004088163375854, 0.22300943732261658, -0.003367628436535597, 0.04696601629257202, -0.023745525628328323, -0.04129352420568466, 0.06440631300210953, 0.24842923879623413, -0.3601623773574829, -0.1346624493598938, -0.18459558486938477, 0.3965384066104889, -0.593831479549408, 0.18980719149112701, 0.3529242277145386, 1.332790493965149, -0.212468221783638, 0.1879635602235794, -0.3686935305595398, -0.762058436870575, 0.18258167803287506, -0.4249250590801239, -0.15054568648338318, 0.1705857366323471, -0.15848158299922943, 0.4150439500808716, -0.3947407007217407, 0.039735954254865646, -0.3183344900608063, 0.09612689167261124, 0.1549161672592163, 0.5169933438301086, 0.29375168681144714, -0.09754619747400284, -0.17547088861465454, -0.13995039463043213, 0.1654699444770813, -0.26664498448371887, 1.0267775058746338, -0.10368020087480545, -0.15636859834194183, 0.06450922787189484, -0.24537810683250427, 0.42338016629219055, 0.6316880583763123, 0.10050563514232635, -0.15676580369472504, -0.18054698407649994, 0.2327178567647934, 0.15226878225803375, 0.5151048302650452, 0.05785168334841728, -0.10140960663557053, -0.20289932191371918, 0.06128633767366409, 0.5046224594116211, 0.01654450036585331, -0.20182201266288757, 0.8354446887969971, 0.7732003927230835, -0.03701099380850792, 0.4032202661037445, 0.5670171976089478, -0.49996355175971985, -0.04881367087364197, -0.10062523931264877, -0.11022944748401642, -0.3954675793647766, -0.07816516607999802, -0.278985857963562, 0.48048135638237, -0.5203586220741272, 0.5720014572143555, -0.0567987821996212, -0.43116575479507446, 0.4318189322948456, -0.036358125507831573, 0.1953035295009613, -0.011616600677371025, -0.17601989209651947, 0.1024811714887619, -0.6887289881706238, -0.7222204208374023, 0.08244884759187698, -0.10954182595014572, 0.11923755705356598, -0.08519330620765686, -0.13813923299312592, -0.09015149623155594, -0.25139448046684265, 0.21728259325027466, -5.917933940887451, 0.6596503257751465, -0.42321765422821045, 0.06375602632761002, -0.3612199127674103, 0.14540821313858032, -0.6561985015869141, 0.12375958263874054, -0.07092421501874924, 0.011334207840263844, -0.12420868128538132, 0.13987821340560913, 0.2666744291782379, -0.05858851596713066, 0.1996612697839737, -0.6350528597831726, 0.514504611492157, -0.23842297494411469, -0.0343988873064518, 0.5519823431968689, -0.3184339106082916, 0.34123364090919495, 0.3461998403072357, 0.24375931918621063, 0.14481690526008606, -0.32740020751953125, -0.10244538635015488, -0.15386535227298737, 0.6931928992271423, 0.3043200969696045, 0.16752976179122925, 0.09708495438098907, -0.45390212535858154, -0.05008276179432869, -0.13054804503917694, 0.24776972830295563, 0.3541680574417114, 0.0012609856203198433, -0.05364640802145004, 0.20515184104442596, 0.36895737051963806, 0.8618109822273254, 0.49601924419403076, -0.6524000763893127, 0.3932745158672333, 0.4015016555786133, -0.15996965765953064, -0.32928523421287537, 0.29598599672317505, -0.4201969504356384, -0.27442240715026855, -0.17224156856536865, 0.04933518171310425, 0.7180079817771912, -0.4652694761753082, -0.33185017108917236, 0.23966312408447266, 0.020510930567979813, -0.02523323893547058, -0.33493614196777344, 0.5188108086585999, -0.5068677067756653, 0.053934525698423386, 0.05721619725227356, 0.3333856165409088, -0.1717718094587326, -0.20074301958084106, 0.21711428463459015, -0.3551124930381775, -0.0035422840155661106, 0.4597245454788208, -0.12511031329631805, 0.286281555891037, -0.14519736170768738, -0.15756170451641083, 0.11511192470788956, 0.1689782440662384, -0.4269995093345642, -0.03151263669133186, 0.16510994732379913, 0.3353325426578522, -0.15190017223358154, -0.1674162894487381, -0.2133394330739975, 0.187341570854187, -0.4544242322444916, 0.6658492088317871, -0.009329725988209248, 0.5388809442520142, -0.12887351214885712, -0.2621631622314453, -0.19481706619262695, -0.046525195240974426, 0.19980506598949432, -0.25701573491096497, 0.2104552984237671, 0.5369388461112976, -0.07743751257658005, 0.006689921487122774, -0.4752551317214966, 0.043581895530223846, -0.44638675451278687, 0.21817317605018616, -0.3168586194515228, -0.0077741374261677265, -0.04969238489866257, -0.03932741656899452, 0.098383828997612, 0.05641058832406998, -0.6416229009628296, -0.04253236576914787, 0.529997706413269, -0.16509537398815155, 0.2348681539297104, -0.48816195130348206, 0.01368352584540844, -0.17498330771923065, 0.4318263530731201, -0.1675272136926651, 0.03508148714900017, -0.18423695862293243, 0.06175129488110542, -0.3318377435207367, -0.2964740991592407, 0.7369434237480164, 0.07813481241464615, -0.09751586616039276, 0.08341185003519058, -0.029450230300426483, -0.6349477171897888, -0.13008223474025726, 0.8127325773239136, 0.2502044439315796, 0.032948050647974014, 0.16293108463287354, -0.398729145526886, 0.1130150631070137, 0.06500193476676941, 0.2250865399837494, -0.24375753104686737, 0.18323339521884918, 0.6399949789047241, 0.19281519949436188, -0.11431673169136047, -0.15075980126857758, -0.053316857665777206, -0.2809286117553711, 0.2598326802253723, 0.11159904301166534, 0.03290308639407158, -0.5170599222183228, 0.06313236057758331, 0.20040100812911987, -0.2006130963563919, -0.47056764364242554, 0.5353204607963562, 0.49751999974250793, 0.5683988332748413, 0.026371585205197334, 0.16966378688812256, 0.10764288157224655, -0.20505081117153168, 0.20082852244377136, 0.937880277633667, 0.41844823956489563, -0.18928110599517822, -0.861758291721344, -0.013438906520605087, -0.26863348484039307, 0.04073554649949074, 0.2628996670246124, -0.21318291127681732, -0.12654314935207367, -0.13441555202007294, -0.2202831655740738, 0.15775226056575775, 0.5602229833602905, -0.1678275763988495, -0.8276856541633606, -0.05074448883533478, -0.06611863523721695, -0.29864701628685, -0.10008904337882996, -0.30575841665267944, 0.2163592278957367, 0.08923424780368805, 0.1382761150598526, -0.1057874858379364, 0.10586768388748169, 0.21172213554382324, -0.5320132970809937, 0.13820713758468628, -0.04042118415236473, 0.014686676673591137, 2.3661911487579346, 0.22513428330421448, -0.7478998303413391, -0.2543776035308838, 0.9301226735115051, 0.3370613753795624, -0.10864343494176865, 0.3371959328651428, -0.2899271845817566, -0.2552415132522583, -0.1384405791759491, 0.9660105109214783, 0.6551628112792969, 0.14698375761508942, 0.3671460449695587, -0.4372861385345459, -0.28679782152175903, 0.07420578598976135, -0.24286456406116486, -0.4226958453655243, 0.18448400497436523, 0.1719905138015747, 0.22939135134220123, 0.0665135383605957, 0.09497909247875214, 0.12449052929878235, 0.8608543872833252, 0.100284144282341, -0.01673905737698078, 0.3030322790145874, 0.3888775110244751, -0.046922311186790466, -0.394641637802124, -0.42204374074935913, -0.049677688628435135, 1.2137389183044434, -0.41868939995765686, 0.163046732544899, -0.00477786548435688, -0.08772780746221542, 0.6612151265144348, -0.19616667926311493, 0.5724883079528809, 0.09652749449014664, 0.45347052812576294, 0.7235262989997864, -0.04151507839560509, 0.23089276254177094, 0.44533517956733704, 0.30031904578208923, 0.097575843334198, 0.32782691717147827, 0.17259618639945984, -0.6779564023017883, -0.21558652818202972, -0.14137579500675201, 0.322940468788147, 0.1760362684726715, 0.5255095362663269, -0.1914413720369339, -0.11636710911989212, 0.07015170902013779, 0.04236592724919319, -0.10407433658838272, 0.33834442496299744, -0.12510685622692108, 0.6242657899856567, -0.1198466494679451, 0.14685934782028198, 0.009349532425403595, 0.06565434485673904, 0.019482765346765518, 0.45119214057922363, 0.10727657377719879, 0.2728167176246643, -0.06967539340257645, -0.2234380841255188, -0.4132014513015747, -0.814111053943634, -0.08173495531082153, 0.04202720895409584, -0.353821724653244, 0.4702141582965851, 0.4940965473651886, 0.2539748549461365, -0.0546317994594574, 0.24541974067687988, -0.5088704228401184, 0.027378086000680923, -0.09608768671751022, 0.15662828087806702, 0.5775871276855469, -0.026901118457317352, 0.2141229808330536, 0.2631245255470276, -0.272390216588974, 0.17743654549121857, -0.07274486124515533, -0.14807097613811493, 0.3589165508747101, 0.18675149977207184, 0.372735857963562, 0.019615229219198227, -0.606299638748169, -0.28711390495300293, -0.5741239190101624, 0.15127865970134735, -0.4493064880371094, -0.05949730798602104, -0.275471955537796, -0.09393526613712311, -0.2701779007911682, -0.2598782777786255, 0.07900857925415039, -0.23494647443294525, 0.18300507962703705, 0.9139231443405151, -0.45707589387893677, 0.48567530512809753, -0.3132179081439972, -0.20341071486473083, 0.365874320268631, 0.15159136056900024, -0.0800822526216507, 8.009259181562811e-05, -0.5056474208831787, 0.5338036417961121, 0.3083500862121582, -0.27108824253082275, 0.24462920427322388, -0.5267540812492371, 0.0586773082613945, 0.20545794069766998, 0.21311968564987183, 0.31894999742507935, 0.06808813661336899, -0.10535360872745514, 0.5187757015228271, -0.2921505272388458, -0.27534082531929016, 0.008394180797040462, -0.3355811536312103, -1.9343560934066772, -0.5396695137023926, -0.03621490299701691, 0.26161420345306396, 1.1559113264083862, -0.34379762411117554, 0.19486504793167114, -0.17570988833904266, -0.3711327016353607, 0.007326894905418158, 0.34287339448928833, 0.24836869537830353, 0.30175653100013733, -0.03803720325231552, 0.5081302523612976, -0.028410211205482483, 0.14290234446525574, 0.3200863003730774, 0.1547859162092209, -0.4701618552207947, -0.11025378853082657, -0.7086743712425232, 0.3634905517101288, 0.4144449830055237, 0.05760423094034195, -0.12469682097434998, -0.14498849213123322, -0.1607133150100708, -0.05958811193704605, -0.3342142701148987, 0.046780481934547424, -0.3616403639316559, 0.028934326022863388, -0.08857820928096771, 0.3863111138343811, -0.3177323341369629, -0.1547919660806656, -0.21244268119335175, 0.5261345505714417, -0.009068639948964119, -0.12394300848245621, -0.49391958117485046, 0.13632960617542267, -0.4339997172355652, 0.5416620969772339, -0.24734260141849518, 0.5444772243499756, -0.2807111144065857, 0.3765500783920288, 0.25213733315467834, 0.4494832158088684, -0.47139909863471985, -0.2813381254673004, -0.2207978218793869, -0.5057368874549866, -0.0751008689403534, -0.02551399916410446, 0.2769681215286255, -0.3929509222507477, 0.3623203635215759, 0.07106859236955643, -0.8625659346580505, 0.3474912941455841, 0.317033976316452, -0.168231800198555, -0.14613215625286102, 0.13254643976688385, -0.5196589231491089, 0.2268093079328537, -0.37760061025619507, 0.07137694209814072, 0.3000660836696625, -0.28996026515960693, -0.30726927518844604, -0.3290586471557617, 0.07731357216835022, -0.08078222721815109, -0.18662898242473602, -0.2707661986351013, 0.19184543192386627, -0.27299588918685913, 1.0186976194381714, -0.22543072700500488, 0.4217141270637512]
1;018dc1e4-9d0f-4548-baa9-d8b62549fa85;;;;https://contents.mediadecathlon.com/m11391253/k$148c4677adee0722821c354c34d12dc5/sq/Chaussures+de+running+Homme+Catamount+Brooks.jpg?f=224x0;;;;;;;;;m11391253;marketplace;inactive;[-0.05312139168381691, 0.016751728951931, -0.018599458038806915, 0.228763148188591, -0.49132540822029114, 0.1503315269947052, -0.4322217106819153, 0.02838371880352497, 0.015492651611566544, -0.39341893792152405, 0.06151467561721802, -0.10403846949338913, -0.12684132158756256, -0.19828830659389496, -0.15130379796028137, 0.19273322820663452, 1.3807618618011475, 0.12306704372167587, -0.10588913410902023, -0.28404250741004944, -0.855745792388916, 0.0014401512453332543, -0.17172059416770935, -0.5930987596511841, -0.11989600956439972, 0.11134424060583115, 0.2540323734283447, 0.06116082891821861, 0.19942061603069305, -0.08127358555793762, 0.44707685708999634, -0.11472140997648239, -0.252204954624176, 0.14661340415477753, 0.14921407401561737, -0.3394513726234436, 0.8443877100944519, 0.37932679057121277, 0.020261289551854134, 0.33988237380981445, -0.3853330910205841, -0.5202215313911438, -0.2808031439781189, -0.3362521529197693, 0.2883111238479614, -0.7872222661972046, 0.057843878865242004, -0.21778464317321777, 0.11777828633785248, -0.3822799324989319, 0.09519240260124207, 0.418617844581604, 0.313333660364151, -0.09897927194833755, -0.10433480888605118, 0.4655156135559082, -0.20269924402236938, 0.4564433991909027, -0.4188850522041321, 0.4262559413909912, 1.0075148344039917, 0.25973010063171387, 0.010417128913104534, 0.5539386868476868, 0.2636437714099884, -0.07027403265237808, 0.1493757963180542, 0.3208368122577667, 0.27830132842063904, -0.12579134106636047, 0.46230748295783997, -0.14204443991184235, -0.07888097316026688, 0.3542484641075134, -0.11872880160808563, -0.0652821809053421, 0.047881029546260834, -0.5145969390869141, -0.10343899577856064, -0.22325417399406433, -0.24168342351913452, -0.04936067387461662, 0.0718044638633728, -0.3050015866756439, 0.008629890158772469, -0.09611698985099792, 0.5207275748252869, -0.007203732617199421, 0.332957923412323, -0.1899333894252777, -0.105169378221035, 0.014012808911502361, -5.356198787689209, 0.2523472309112549, 0.13600985705852509, -0.21959814429283142, 0.06353709101676941, 0.18329554796218872, -1.0354551076889038, 0.07730934023857117, -0.15784500539302826, -0.2113405019044876, 0.4364117980003357, 0.1870581954717636, -0.06841014325618744, -0.013274342752993107, 0.06564151495695114, -0.13185644149780273, -0.017551064491271973, 0.27532464265823364, 0.4644271731376648, 0.6012943983078003, 0.2459084391593933, -0.017335040494799614, -0.23574836552143097, -0.18643887341022491, -0.17993783950805664, -0.22442059218883514, 0.18811774253845215, 0.08057019859552383, 0.5187174677848816, 0.5543175935745239, -0.03460168093442917, 0.2518855929374695, 0.5446685552597046, -0.2262304127216339, -0.10851632058620453, 0.07979966700077057, 0.4905502498149872, -0.17470774054527283, 0.036234185099601746, 0.013107787817716599, -0.09246750175952911, 0.805465579032898, 0.08317220211029053, -0.054867934435606, -0.517791211605072, -0.4175853133201599, 0.2519538998603821, 0.008244316093623638, 0.1587507575750351, 0.16462375223636627, -0.2242417335510254, 0.5446523427963257, -0.08915932476520538, 0.26749396324157715, -0.0981161892414093, 0.12664486467838287, 0.20288756489753723, 0.2971630096435547, 0.13182877004146576, -0.009610426612198353, 0.6983886957168579, -0.0854547843337059, -0.31563955545425415, 0.279177188873291, 0.7041919231414795, 0.2268676906824112, -0.23724541068077087, -0.05591336637735367, -0.23881837725639343, 0.2836824357509613, 0.4305686056613922, -0.2225790172815323, 0.003547015832737088, -0.04982601851224899, -0.031905967742204666, -0.3355664312839508, 0.11915812641382217, -0.14178280532360077, -0.6946393251419067, -0.43477633595466614, 0.11546970158815384, -0.0033879417460411787, -0.5164332985877991, 0.12395962327718735, 0.11225344240665436, 0.31562668085098267, -0.1629059761762619, -0.3427026867866516, 0.6571907997131348, 0.050123874098062515, -0.10148470103740692, 0.2696102559566498, -0.22829854488372803, 0.576662540435791, -0.08298519253730774, 0.49432674050331116, 0.3553333580493927, 0.07518013566732407, 0.2328491508960724, 0.04614350199699402, 0.5405001640319824, -0.010976547375321388, 0.23863288760185242, 0.3669271469116211, 0.03703370317816734, 0.0072674499824643135, 0.5682007670402527, 0.054582513868808746, -0.0705111101269722, -0.6541595458984375, 1.1861916780471802, 0.09278342127799988, 0.11270849406719208, -0.1326816827058792, -0.5974639654159546, -0.11367905884981155, -0.29686734080314636, 0.4088141918182373, -0.32260993123054504, 0.3308490514755249, 0.46707260608673096, -0.7669672966003418, -0.35947129130363464, 0.12788940966129303, 0.3341459035873413, 0.4275166392326355, 0.5450043678283691, 0.3682198226451874, 0.049158692359924316, -1.0230604410171509, 0.6820580959320068, 0.48385924100875854, -0.06976204365491867, -0.2653777301311493, 0.5013605952262878, -0.33538228273391724, -0.03497054800391197, 0.4561217129230499, 0.2883506715297699, -0.29502514004707336, -0.14525794982910156, 0.2875920236110687, 0.35328927636146545, -0.1618308126926422, -0.39952290058135986, 0.20277169346809387, 0.13365021347999573, -0.2232377976179123, 0.2788594365119934, 0.2055726796388626, 0.25796037912368774, -0.02532391995191574, 0.330674409866333, -0.3254285454750061, -0.35135626792907715, 0.507591187953949, -0.2639932334423065, -0.10166846960783005, 0.18283414840698242, -0.30099087953567505, 0.7161951065063477, -0.2926311194896698, 0.019088508561253548, 0.12409984320402145, 0.1570827215909958, -0.47189247608184814, 0.01587849296629429, -0.08457803726196289, 0.4316527545452118, -0.058000415563583374, -0.48721402883529663, 0.570633053779602, 0.10422089695930481, 0.8278192281723022, -0.09845265746116638, 0.03741595149040222, -0.08507665991783142, -0.1412634253501892, -0.15156222879886627, 0.0156538225710392, -0.10897725075483322, 0.17143526673316956, 0.06277206540107727, 0.2582593858242035, -0.12127871066331863, -0.47079241275787354, -0.24892619252204895, 0.01655663549900055, 0.12098048627376556, 0.01467790175229311, -0.2708137631416321, 0.20636814832687378, -0.06117001175880432, -0.6365925073623657, 2.010220766067505, -0.11602039635181427, -0.012884937226772308, -0.011173947714269161, -0.12861868739128113, 0.1512048840522766, 0.04555889964103699, 0.32838302850723267, 0.09452960640192032, 0.0791376456618309, 0.3049834668636322, -0.25800997018814087, 0.15943002700805664, 0.38067173957824707, -0.5857864022254944, 0.2795299291610718, 0.2843787968158722, -0.3810008764266968, 0.14610351622104645, 0.13175946474075317, -0.15360024571418762, 0.29488393664360046, 0.2106253206729889, -0.3848983645439148, -0.3124697208404541, -0.04683034494519234, 0.8047764301300049, 0.36440393328666687, 0.02782965451478958, 0.06526792049407959, 0.0385340191423893, 0.2056088149547577, 0.48690319061279297, -0.6265347599983215, -0.41028639674186707, 1.2765443325042725, 0.05236018821597099, -0.57146155834198, 0.42527592182159424, 0.09200085699558258, 0.20748820900917053, -0.005459030158817768, 0.2895369231700897, -0.06548049300909042, 0.4987230598926544, 0.1411195695400238, 0.09111142158508301, -0.06874657422304153, -0.08011855185031891, 0.040150512009859085, -0.011760481633245945, 0.011787990108132362, -0.05311048775911331, -0.1601814478635788, -0.6293829679489136, -0.1973319798707962, -0.2279975563287735, -0.12162846326828003, 0.22939200699329376, -0.18308019638061523, -0.4824177026748657, 0.030896374955773354, -0.11741903424263, -0.14502723515033722, -0.029007915407419205, 0.1159934401512146, 0.3054836392402649, 0.161004438996315, 0.13064783811569214, 0.3075242042541504, -0.4377617835998535, -0.18582724034786224, -0.014860866591334343, -0.1692260056734085, 0.9157730340957642, -0.1442437767982483, -0.17882172763347626, -0.3661651611328125, -0.24991759657859802, 0.2189703732728958, 0.05166925489902496, -0.12651748955249786, 0.533395528793335, -0.2697591781616211, -0.24688303470611572, 0.25544434785842896, 0.5018439888954163, -0.28470519185066223, -0.09221893548965454, -0.0062996442429721355, 0.623219907283783, 0.07135214656591415, 0.32294169068336487, 0.3599013388156891, 0.07916276901960373, 0.734074592590332, -0.15347769856452942, -0.6233325004577637, 0.0251670703291893, -0.11949238926172256, 0.2123904675245285, 0.49828019738197327, -0.08150777965784073, -0.31750887632369995, -0.8476992249488831, -0.0758182629942894, -0.25074800848960876, -0.6048014163970947, -0.7230384349822998, 0.02252863347530365, -0.15355810523033142, -0.7967870235443115, 0.9625167846679688, 0.010964534245431423, -0.2742566466331482, -0.05617528781294823, 0.8947359919548035, -0.1773880273103714, 0.1768021136522293, -0.4050539433956146, 0.04243915528059006, 0.42561763525009155, -0.12756066024303436, 0.10787896066904068, 0.30519899725914, -0.26078319549560547, 0.3742765784263611, 0.06481799483299255, -0.3187580406665802, 0.46031832695007324, -0.1551206409931183, -0.13975250720977783, -0.18069574236869812, -0.1519440859556198, 0.5917405486106873, 0.32514235377311707, 0.7911802530288696, 0.44696035981178284, -0.20940792560577393, 0.023513929918408394, -0.36984142661094666, -0.2367199957370758, -2.2011818885803223, -0.45006099343299866, 0.3646056354045868, -0.3790590167045593, 0.6732373833656311, -0.3101632595062256, 0.1722204089164734, -0.17781533300876617, 0.07234235107898712, -0.01638072542846203, 0.437278687953949, 0.1035563200712204, 0.09359455108642578, -0.05577612668275833, 0.20186074078083038, -0.14340457320213318, -0.09044252336025238, -0.19183538854122162, -0.12752221524715424, 0.1441216915845871, -0.09250093251466751, -0.174566850066185, -0.40285077691078186, 0.43787527084350586, 0.1923990249633789, -0.1425313651561737, -0.631237268447876, -0.044570256024599075, -0.2500063478946686, 0.4104905426502228, -0.3058851361274719, 0.24528662860393524, -0.10371413081884384, 0.026994703337550163, 0.41701218485832214, 0.14617715775966644, 0.3788849711418152, -0.08799533545970917, 0.4668123126029968, -0.290010929107666, -0.4740930199623108, -0.1336612105369568, -0.056771885603666306, -0.4721545875072479, 0.10885161906480789, -0.696053683757782, 0.6128749847412109, -0.04534637928009033, 0.07324198633432388, 0.2424982190132141, 0.10115190595388412, -0.5317897796630859, -0.15524207055568695, -0.1516428291797638, -0.33934909105300903, -0.18175308406352997, -0.27204254269599915, 0.41399797797203064, 0.3897116780281067, 0.42975762486457825, 0.45505380630493164, -0.49743813276290894, 0.3912907838821411, -0.1425919085741043, 0.35855868458747864, -0.41960492730140686, -0.5512312054634094, -0.12807641923427582, -0.6994079947471619, -0.36654388904571533, -0.07387282699346542, 0.16697904467582703, -0.5360860824584961, 0.07558665424585342, -0.21951955556869507, 0.08222351223230362, -0.10989896208047867, -0.14086981117725372, -0.42971715331077576, 0.4716138243675232, -0.2589776813983917, 0.2645358741283417, 0.38001540303230286, 0.40598320960998535]
